deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
support-priority,sales,PASS,,2,4bc1ae01-9fea-45a3-97a4-fe47e8b370a1,"",4,2026-09-22T14:50:16.2019098+02:00
landing,sales,PASS,,0,6dbb4483-357f-4b35-afd4-6399e67775f4,"",5,2026-09-22T14:50:28.4632788+02:00
support-dedicated,sales,PASS,,2,6bc52082-1a62-407a-b921-96d7f29da7ca,"",5,2026-09-22T14:50:45.7227741+02:00
website-business,sales,PASS,,0,9d8d3246-8fe0-4eed-b2e5-12e93d49e7ec,"",5,2026-09-22T14:50:58.0237533+02:00
landing,sales,PASS,,0,09413511-fba7-499f-9286-c01af1c1bff9,"",4,2026-09-22T14:51:15.2305949+02:00
website-ecommerce,sales,PASS,,0,35949658-2443-4995-884e-3f0a703185fd,"",4,2026-09-22T14:51:27.5306696+02:00
website-business,sales,PASS,,0,f0cae74d-abcf-44df-8e15-295485401c9c,"",4,2026-09-22T14:51:44.6898939+02:00
white-label-setup,sales,PASS,,2,49f3f819-05f2-4902-adf8-3f3d53805232,"",4,2026-09-22T14:51:57.0339743+02:00
website-ecommerce,sales,PASS,,0,7ce4aecd-a0aa-4996-9d46-bf6a78cd64a4,"",5,2026-09-22T14:52:14.7168304+02:00
sales-enablement,sales,PASS,,2,49abe931-dbe4-497c-b2cd-96edc242bdcc,"",7,2026-09-22T14:52:29.2540190+02:00
white-label-setup,sales,PASS,,2,6aa44c34-85a9-4d97-930f-1896287ca64d,"",5,2026-09-22T14:52:44.8045905+02:00
vertical-package,sales,PASS,,2,d74f5c45-5fcb-4e82-86fe-89e7dc112ce3,"",4,2026-09-22T14:52:58.6824655+02:00
sales-enablement,sales,PASS,,2,f7d64db5-5ee3-4957-8e25-17df05d0b39a,"",5,2026-09-22T14:53:14.7140341+02:00
lead-gen-retainer,sales,PASS,,3,3a22af81-c3ba-4ec6-b3e1-a2c29d4698ff,"",9,2026-09-22T14:53:32.2661538+02:00
vertical-package,sales,PASS,,2,4afce0f9-8a36-4c44-88c8-da14fe9a2d39,"",5,2026-09-22T14:53:44.3232750+02:00
ai-support-retainer,sales,PASS,,3,a4efb6f3-7156-4002-b762-38c6736c1d26,"",5,2026-09-22T14:54:01.8634195+02:00
lead-gen-retainer,sales,PASS,,3,7e10befe-40d3-47b1-9942-38c4327f7545,"",9,2026-09-22T14:54:17.9599813+02:00
custom-software,sales,PASS,,2,7199e45e-ded9-4f7c-9a8a-0cfa92fc7b9c,"",5,2026-09-22T14:54:31.4463597+02:00
ai-support-retainer,sales,PASS,,3,4a942474-1fdc-4269-88df-8b04191f7ee4,"",5,2026-09-22T14:54:47.5387507+02:00
bundle-portal-presence,sales,PASS,,2,3ef02ff4-659a-4a30-9352-26602922171b,"",5,2026-09-22T14:55:01.0470980+02:00
custom-software,sales,PASS,,2,36389cda-5193-480d-9b07-3fa8a9f96cc1,"",7,2026-09-22T14:55:19.4618792+02:00
bundle-sales-launch,sales,PASS,,2,26fab412-49b8-4bd8-8092-de0bb29b5284,"",5,2026-09-22T14:55:30.6514835+02:00
bundle-portal-presence,sales,PASS,,2,17a27688-5e16-4eae-a22d-61a00a595436,"",5,2026-09-22T14:55:49.0136202+02:00
bundle-ops-clarity,sales,PASS,,4,18326bcc-a6ed-4d36-b659-76ec3b6659f4,"",5,2026-09-22T14:56:00.2895565+02:00
bundle-sales-launch,sales,PASS,,2,3607cd56-a883-4639-bde2-3a87e37f280f,"",5,2026-09-22T14:56:18.6129858+02:00
setup-quick,video_animation,PASS,,2,fdc683c2-fe2e-43bb-977d-65f3f9d8079f,"",5,2026-09-22T14:56:29.8256815+02:00
bundle-ops-clarity,sales,PASS,,4,9dcee95e-06b3-4813-8d8c-b649ec26a0cd,"",4,2026-09-22T14:56:48.0984433+02:00
setup-full,video_animation,PASS,,4,506397ce-a5c7-4165-962d-eabca2fd4df9,"",4,2026-09-22T14:56:59.2995445+02:00
setup-quick,video_animation,PASS,,2,650ee6fe-c46d-4763-9913-696640302359,"",5,2026-09-22T14:57:17.6232705+02:00
setup-custom,video_animation,PASS,,3,044d16c8-28d3-4c64-bce4-de54c2c1718e,"",4,2026-09-22T14:57:28.7688469+02:00
setup-full,video_animation,PASS,,4,e0c96d67-ce7a-468a-8793-85119e438b9f,"",5,2026-09-22T14:57:47.1500327+02:00
audit,video_animation,PASS,,2,44a3b72a-042b-4b8e-8651-b3535f0501f1,"",5,2026-09-22T14:57:58.3085257+02:00
setup-custom,video_animation,PASS,,3,224fb942-643f-4287-93b2-0b58c932f1b9,"",4,2026-09-22T14:58:16.6598600+02:00
integration,video_animation,PASS,,3,191a0a43-f6c0-4176-ba59-363d4468dc71,"",5,2026-09-22T14:58:27.8458240+02:00
audit,video_animation,PASS,,2,2c5a66ab-bb03-4f66-8fb3-557ba0932e5b,"",4,2026-09-22T14:58:46.1310160+02:00
workflow-design,video_animation,PASS,,2,204d4bde-f834-41b9-978b-3fecfc78cdcb,"",5,2026-09-22T14:58:57.3806939+02:00
integration,video_animation,PASS,,3,bf2a5e8b-adb7-4d98-bb93-58a211cdb0b9,"",5,2026-09-22T14:59:15.8929060+02:00
support-priority,video_animation,PASS,,2,f3dc09c9-c564-42ee-89b2-f1fc86fe39b4,"",5,2026-09-22T14:59:26.9152837+02:00
workflow-design,video_animation,PASS,,2,d7c6ede6-ce00-42f2-bce6-f12eed74cc89,"",5,2026-09-22T14:59:45.4113306+02:00
support-dedicated,video_animation,PASS,,2,964a99b6-9757-43c2-8e22-82acda62964c,"",4,2026-09-22T14:59:56.4300261+02:00
support-priority,video_animation,PASS,,2,816083c5-5e34-479b-8046-6b7acf436841,"",5,2026-09-22T15:00:15.0839584+02:00
landing,video_animation,PASS,,0,418a53df-aaf0-4abc-a9d2-2431a92cca1f,"",7,2026-09-22T15:00:28.4420847+02:00
support-dedicated,video_animation,PASS,,2,b3c46302-d8f4-4f4f-be60-0882757827cb,"",5,2026-09-22T15:00:44.6198672+02:00
website-business,video_animation,PASS,,0,f41442b3-630d-42a2-8ff1-f966a270312d,"",5,2026-09-22T15:00:58.1034318+02:00
landing,video_animation,PASS,,0,61cb54cb-4355-4b16-9d00-20202d593c45,"",5,2026-09-22T15:01:14.2586409+02:00
website-ecommerce,video_animation,PASS,,0,eea406b7-5af9-4587-8a22-6160ae3e09f4,"",5,2026-09-22T15:01:27.7685466+02:00
website-business,video_animation,PASS,,0,7a7c0cab-9ce0-48e2-a955-0637fa6fc30f,"",5,2026-09-22T15:01:43.7954220+02:00
white-label-setup,video_animation,PASS,,2,065eaf32-8f52-401d-abae-2556138e9ff0,"",5,2026-09-22T15:01:57.3464170+02:00
website-ecommerce,video_animation,PASS,,0,4cd398cd-66de-4409-b4f4-930d9370e246,"",5,2026-09-22T15:02:13.4760862+02:00
sales-enablement,video_animation,PASS,,2,d1fce4c2-ecca-415b-bbdf-7ba838bb1e86,"",5,2026-09-22T15:02:27.0779798+02:00
white-label-setup,video_animation,PASS,,2,fd6906ea-be05-43e9-ae42-7484dead8a49,"",4,2026-09-22T15:02:42.9769754+02:00
vertical-package,video_animation,PASS,,2,4ad440be-d404-42ca-aebf-36ebd391ef91,"",5,2026-09-22T15:02:56.6005646+02:00
sales-enablement,video_animation,PASS,,2,f8528de7-62ae-4ef8-9ae3-5d3cad4e9e8f,"",4,2026-09-22T15:03:12.4507603+02:00
lead-gen-retainer,video_animation,PASS,,3,a1a17c12-3086-4a2f-b3d3-0054ead0bff7,"",13,2026-09-22T15:03:34.2727686+02:00
vertical-package,video_animation,PASS,,2,2cca85f6-3fc7-4934-a79a-9d6f9a37b3c9,"",4,2026-09-22T15:03:41.9523258+02:00
ai-support-retainer,video_animation,PASS,,3,fdfa7b63-52ae-478b-bad6-729aab536234,"",5,2026-09-22T15:04:03.8649363+02:00
lead-gen-retainer,video_animation,PASS,,3,3db18bdc-ff9b-4e34-a954-8b8884c190fc,"",13,2026-09-22T15:04:20.1421437+02:00
custom-software,video_animation,PASS,,2,ba35312d-5a66-4c3a-a82a-fd6d3082499b,"",5,2026-09-22T15:04:33.3922339+02:00
ai-support-retainer,video_animation,PASS,,3,c75246c7-7b8e-4149-a2b8-1e4ff7237129,"",5,2026-09-22T15:04:49.7054804+02:00
bundle-portal-presence,video_animation,PASS,,2,7a25b9a7-2c74-4f4c-bc6b-60d97158340a,"",5,2026-09-22T15:05:03.0140570+02:00
custom-software,video_animation,PASS,,2,3b76e8f4-731b-441b-ad3d-0322ad1ceb09,"",5,2026-09-22T15:05:19.2368487+02:00
bundle-sales-launch,video_animation,PASS,,2,7b821685-343d-49fd-8341-8f5f68c13694,"",5,2026-09-22T15:05:32.5626383+02:00
bundle-portal-presence,video_animation,PASS,,2,3e555034-d972-4e8a-9994-0a3ed48edbcb,"",4,2026-09-22T15:05:48.6876443+02:00
bundle-ops-clarity,video_animation,PASS,,4,0b7d61c0-495d-4bbb-8599-72833cf959d4,"",5,2026-09-22T15:06:02.0888679+02:00
bundle-sales-launch,video_animation,PASS,,2,33ee6aa4-a1e5-4d43-92bd-dd7752a03d5d,"",5,2026-09-22T15:06:18.3499477+02:00
setup-quick,web3,PASS,,2,e201cf31-d477-4f53-8f82-8b58747db9e5,"",5,2026-09-22T15:06:31.7352975+02:00
bundle-ops-clarity,video_animation,PASS,,4,456b8319-5f23-4dbd-9403-893d0d9e7bee,"",4,2026-09-22T15:06:47.8366359+02:00
setup-full,web3,PASS,,4,a84d4d5f-e27a-4254-8455-bd520db53ca4,"",5,2026-09-22T15:07:01.3775079+02:00
setup-quick,web3,PASS,,2,5e8fd204-da38-46c9-bea8-0deaf7a6f5ac,"",4,2026-09-22T15:07:17.3271132+02:00
setup-custom,web3,PASS,,3,19d8a533-ff77-4e3b-8c3e-4e3c7e117fe4,"",5,2026-09-22T15:07:30.9013932+02:00
setup-full,web3,PASS,,4,7082d1ca-80ab-4326-b975-654a12d098cd,"",5,2026-09-22T15:07:46.8742525+02:00
audit,web3,PASS,,2,f6e42a46-07cc-4411-87ec-d56c5f157bca,"",4,2026-09-22T15:08:00.3460722+02:00
setup-custom,web3,PASS,,3,597ea93a-f931-4d75-b159-9788bb3a1919,"",5,2026-09-22T15:08:16.6356750+02:00
integration,web3,PASS,,3,d18d7886-2d65-4620-8412-361aca477915,"",5,2026-09-22T15:08:29.8843756+02:00
audit,web3,PASS,,2,3587c9ef-6ce5-4ac0-8151-877a76a6fff7,"",4,2026-09-22T15:08:46.1175593+02:00
workflow-design,web3,PASS,,2,330245c2-4f7c-4361-a3fe-76ea378f177e,"",5,2026-09-22T15:08:59.4646605+02:00
integration,web3,PASS,,3,beb94593-862d-4f0a-8dcf-d86f9871e19d,"",5,2026-09-22T15:09:15.6663060+02:00
support-priority,web3,PASS,,2,1d6718c2-77a9-4e03-badc-4e2addbd3700,"",5,2026-09-22T15:09:29.0361523+02:00
workflow-design,web3,PASS,,2,160d4848-60e6-448c-8d6b-6858c48a337b,"",5,2026-09-22T15:09:45.1742753+02:00
support-dedicated,web3,PASS,,2,53c8b9cd-3f26-4095-921a-b7ce455d2646,"",5,2026-09-22T15:09:58.9962340+02:00
support-priority,web3,PASS,,2,b14495c6-b6a9-4cec-9fce-bdf87274bae3,"",5,2026-09-22T15:10:14.8159483+02:00
landing,web3,PASS,,0,66dbcb33-fa14-499d-80d1-a35939504da6,"",4,2026-09-22T15:10:28.4967000+02:00
support-dedicated,web3,PASS,,2,197f06c6-1afa-4c7a-b2b4-15d3db390a84,"",5,2026-09-22T15:10:44.4953397+02:00
website-business,web3,PASS,,0,23d6eac2-3214-4abf-8c5e-41e95ba34a0f,"",5,2026-09-22T15:10:58.1991097+02:00
landing,web3,PASS,,0,fe83efd8-005a-4d81-8de6-74948b24d3d3,"",5,2026-09-22T15:11:14.1439342+02:00
website-ecommerce,web3,PASS,,0,f5a958e1-e1c2-4d4e-8528-e021b58e4fd2,"",4,2026-09-22T15:11:27.6964338+02:00
website-business,web3,PASS,,0,8926ff9e-5e9b-426c-8bda-b231c2aa6242,"",5,2026-09-22T15:11:43.6757351+02:00
white-label-setup,web3,PASS,,2,1af4aa9c-c8e9-42f4-b72b-0c395c1c0f3b,"",4,2026-09-22T15:11:57.1847935+02:00
website-ecommerce,web3,PASS,,0,9cc578e3-ba19-4f67-8372-20d34ecfbb0e,"",5,2026-09-22T15:12:13.2782892+02:00
sales-enablement,web3,PASS,,2,2fc7ad14-0588-4c44-8338-b2329b28df2e,"",5,2026-09-22T15:12:27.4396839+02:00
white-label-setup,web3,PASS,,2,b818476d-386c-44a4-92b3-89d62d8902e8,"",5,2026-09-22T15:12:42.8793457+02:00
vertical-package,web3,PASS,,2,d7758ef6-f224-43a6-9513-0c1b76454b0e,"",5,2026-09-22T15:12:56.9756056+02:00
sales-enablement,web3,PASS,,2,ef61383c-340d-4231-8689-c9bada10077f,"",5,2026-09-22T15:13:12.5111659+02:00
lead-gen-retainer,web3,PASS,,3,f32da580-f207-4911-a8eb-c500d19e14e7,"",9,2026-09-22T15:13:30.5652244+02:00
vertical-package,web3,PASS,,2,c17c64e0-d69a-4c26-912c-ebc76f490f0e,"",4,2026-09-22T15:13:42.0232326+02:00
ai-support-retainer,web3,PASS,,3,aacdcc4c-38fd-44bd-989f-bf28e088661e,"",4,2026-09-22T15:14:00.0395880+02:00
lead-gen-retainer,web3,PASS,,3,d95d433b-4f46-4360-9dc2-c62dcad4ee89,"",8,2026-09-22T15:14:15.5261120+02:00
custom-software,web3,PASS,,2,ca007569-df57-4085-980b-a76f0cd82f56,"",4,2026-09-22T15:14:29.5439550+02:00
ai-support-retainer,web3,PASS,,3,3dc7e480-45c8-4fa3-8082-f592ba4db9b3,"",4,2026-09-22T15:14:45.0456816+02:00
bundle-portal-presence,web3,PASS,,2,dee2d587-723c-41b6-8810-34a1801eb15f,"",4,2026-09-22T15:14:59.0112889+02:00
custom-software,web3,PASS,,2,472dd9b7-f981-41a6-a546-05116b52c749,"",5,2026-09-22T15:15:14.6059027+02:00
bundle-sales-launch,web3,PASS,,2,eac645a6-b11a-4a40-97cc-6b9fcdf2cd33,"",5,2026-09-22T15:15:28.5393301+02:00
bundle-portal-presence,web3,PASS,,2,5166f6f0-50dc-4f4e-bf97-c60dc5795ede,"",5,2026-09-22T15:15:44.1514353+02:00
bundle-ops-clarity,web3,PASS,,4,02acd213-b07e-4599-bb84-0c727153493d,"",5,2026-09-22T15:15:58.1369188+02:00
bundle-sales-launch,web3,PASS,,2,f4e88ae3-a07e-46a1-a97d-fb4bb9aa2539,"",4,2026-09-22T15:16:13.6136176+02:00
setup-quick,writing_translation,PASS,,2,8dde7a9d-389a-449d-aeb8-63f1b79a7748,"",5,2026-09-22T15:16:28.0055390+02:00
bundle-ops-clarity,web3,PASS,,4,7a3e224b-ba61-4b0f-819b-06bf11f6914d,"",4,2026-09-22T15:16:43.1099986+02:00
setup-full,writing_translation,PASS,,4,19fe2322-7549-44a4-b79a-327883ccaa05,"",4,2026-09-22T15:16:57.4958911+02:00
setup-quick,writing_translation,PASS,,2,0761cefe-6e8d-4b5e-b71b-94698f07fcbb,"",5,2026-09-22T15:17:12.8611844+02:00
setup-custom,writing_translation,PASS,,3,be311beb-b181-4b2d-992a-89d31de8ad32,"",5,2026-09-22T15:17:27.1517360+02:00
setup-full,writing_translation,PASS,,4,ba71b8b2-0394-47b6-9fa5-e96a5bc574a9,"",4,2026-09-22T15:17:42.3747536+02:00
audit,writing_translation,PASS,,2,af9787db-6d9a-4f84-935e-db94db4d2fcb,"",5,2026-09-22T15:17:56.8221823+02:00
setup-custom,writing_translation,PASS,,3,78b47969-6bdf-4d31-bf0b-ffbe31ecf901,"",5,2026-09-22T15:18:11.9603762+02:00
integration,writing_translation,PASS,,3,39b3a680-7e38-4fe1-8d79-c6c5b927ba9d,"",4,2026-09-22T15:18:26.2826642+02:00
audit,writing_translation,PASS,,2,98a9e990-6401-4f54-83dd-818c632a4486,"",4,2026-09-22T15:18:41.4328079+02:00
workflow-design,writing_translation,PASS,,2,f126cffc-4cb4-493d-a21c-3ca1dc5f615c,"",5,2026-09-22T15:18:55.8754800+02:00
integration,writing_translation,PASS,,3,9afaf0fb-a9fd-4f64-9102-876c54c55d3b,"",5,2026-09-22T15:19:10.9932545+02:00
support-priority,writing_translation,PASS,,2,551ce134-5a8f-4866-b9a4-53649871a1bf,"",4,2026-09-22T15:19:25.3203252+02:00
workflow-design,writing_translation,PASS,,2,0da42e7e-30bd-4d7c-a200-d140755acd9a,"",4,2026-09-22T15:19:40.4736344+02:00
support-dedicated,writing_translation,PASS,,2,34cc061d-ba9a-48bc-9b4c-46fbf3741482,"",5,2026-09-22T15:19:54.8360136+02:00
support-priority,writing_translation,PASS,,2,3348ad77-77e3-4da1-bb10-e9c6cf2d9483,"",5,2026-09-22T15:20:10.0643007+02:00
landing,writing_translation,PASS,,0,c5bd4d49-31fd-4c13-add2-0298d52f0786,"",4,2026-09-22T15:20:24.4549344+02:00
support-dedicated,writing_translation,PASS,,2,7f8d3288-f381-4145-89c8-27163b73c424,"",4,2026-09-22T15:20:39.5421191+02:00
website-business,writing_translation,PASS,,0,db61a732-cf78-4ec2-b82c-8acf62f10772,"",4,2026-09-22T15:20:53.9155928+02:00
landing,writing_translation,PASS,,0,68e91cdd-ee30-4e6c-ae51-b933f0fd32e4,"",5,2026-09-22T15:21:09.1085286+02:00
website-ecommerce,writing_translation,PASS,,0,cbaf17c4-78ad-4555-9f08-336a008d7438,"",5,2026-09-22T15:21:23.4440890+02:00
website-business,writing_translation,PASS,,0,3d53bc63-dd52-407f-af69-987d23a29270,"",5,2026-09-22T15:21:38.6565738+02:00
white-label-setup,writing_translation,PASS,,2,0a82a31e-cf82-468b-a444-468279c02343,"",4,2026-09-22T15:21:52.9417574+02:00
website-ecommerce,writing_translation,PASS,,0,45c790f6-3e54-4075-8e6c-2348d5028140,"",5,2026-09-22T15:22:08.2216341+02:00
sales-enablement,writing_translation,PASS,,2,8e7b8561-750d-4e08-871b-1581dbe57aa5,"",5,2026-09-22T15:22:22.5162960+02:00
white-label-setup,writing_translation,PASS,,2,3458b453-dde8-422e-aae0-71848df3ef4c,"",5,2026-09-22T15:22:37.7533497+02:00
vertical-package,writing_translation,PASS,,2,7155c331-3b31-45fe-952a-082722e4ae8f,"",5,2026-09-22T15:22:52.0570359+02:00
sales-enablement,writing_translation,PASS,,2,157a3554-462f-4927-8401-3267040265aa,"",5,2026-09-22T15:23:07.3079023+02:00
lead-gen-retainer,writing_translation,PASS,,3,310c8945-b619-4afe-a7f2-48d35370724c,"",9,2026-09-22T15:23:25.6820308+02:00
vertical-package,writing_translation,PASS,,2,e7aa077d-cae6-46b6-b7f5-9dcdd68e6ba1,"",5,2026-09-22T15:23:36.8831304+02:00
ai-support-retainer,writing_translation,PASS,,3,b4164242-ec48-4a2f-910f-05224f547dcb,"",4,2026-09-22T15:23:55.1779254+02:00
lead-gen-retainer,writing_translation,PASS,,3,04f877a5-1748-47cc-a7c0-d04bfb262ae1,"",9,2026-09-22T15:24:10.6886875+02:00
custom-software,writing_translation,PASS,,2,ae97ade5-9078-4f9f-81ed-d2facdc7bb34,"",4,2026-09-22T15:24:24.6324432+02:00
ai-support-retainer,writing_translation,PASS,,3,3d08c9ff-150d-409c-a935-2def0901ec7b,"",4,2026-09-22T15:24:40.1823650+02:00
bundle-portal-presence,writing_translation,PASS,,2,73db4264-5a92-4822-8ab5-29155a14d5f6,"",4,2026-09-22T15:24:54.1082741+02:00
custom-software,writing_translation,PASS,,2,d4b157fa-e98f-4ab0-958b-e3d5629a31f8,"",5,2026-09-22T15:25:09.8453825+02:00
bundle-sales-launch,writing_translation,PASS,,2,d30b8f2f-6d48-4ac8-a195-c0421ad5fa1f,"",5,2026-09-22T15:25:23.6476263+02:00
bundle-portal-presence,writing_translation,PASS,,2,d4905640-7392-4a87-ade6-8b6dc0359a1f,"",5,2026-09-22T15:25:39.3939107+02:00
bundle-ops-clarity,writing_translation,PASS,,4,eb6bc3a9-f60c-4e7c-b321-48017cba2150,"",4,2026-09-22T15:25:53.1192856+02:00
bundle-sales-launch,writing_translation,PASS,,2,124e1154-d88c-44c3-beb2-232b4e8df08a,"",5,2026-09-22T15:26:08.9165752+02:00
setup-quick,healthcare,PASS,,2,c76ceba0-b761-463a-991d-89cb35d0ca75,"",4,2026-09-22T15:26:22.6181995+02:00
bundle-ops-clarity,writing_translation,PASS,,4,64b9ed2d-a57c-4426-8406-169c1c5f4d8a,"",5,2026-09-22T15:26:38.7444243+02:00
setup-full,healthcare,PASS,,4,31a074a7-961b-44d9-b06e-d867b4b417c2,"",5,2026-09-22T15:26:52.2370362+02:00
setup-quick,healthcare,PASS,,2,8458a2fc-5f95-4ae7-b140-759ea5cc6b7f,"",5,2026-09-22T15:27:08.5453767+02:00
setup-custom,healthcare,PASS,,3,8abb4978-09eb-411d-8a7e-050c73cd06c2,"",4,2026-09-22T15:27:21.7524879+02:00
setup-full,healthcare,PASS,,4,67f65281-dc58-46ef-9c10-9fc1da30e515,"",5,2026-09-22T15:27:38.5737006+02:00
audit,healthcare,PASS,,2,1ba133d1-6213-41a4-be2a-e115b465ef96,"",5,2026-09-22T15:27:51.2927697+02:00
setup-custom,healthcare,PASS,,3,a110a880-0e3b-46d0-b5eb-b007ab081f7e,"",5,2026-09-22T15:28:08.1578870+02:00
integration,healthcare,PASS,,3,565e5b16-9911-4be0-af6c-6ebcd42df4ed,"",5,2026-09-22T15:28:20.8576958+02:00
audit,healthcare,PASS,,2,6d911596-1080-4758-8219-4efde2eef2b0,"",4,2026-09-22T15:28:37.6558779+02:00
workflow-design,healthcare,PASS,,2,0fed049d-87f5-44f1-afc5-4b3b27bbde7b,"",5,2026-09-22T15:28:50.4237942+02:00
integration,healthcare,PASS,,3,f5cbb471-0b51-48a5-929e-7663f810d016,"",5,2026-09-22T15:29:07.2665149+02:00
support-priority,healthcare,PASS,,2,c238c065-5dea-437d-b64c-981a44501dab,"",4,2026-09-22T15:29:19.9108635+02:00
workflow-design,healthcare,PASS,,2,982d949f-e016-4a82-affa-71d3241c1335,"",4,2026-09-22T15:29:36.7458541+02:00
support-dedicated,healthcare,PASS,,2,e61f7b6c-b4b0-4a07-937b-3609b1727315,"",4,2026-09-22T15:29:49.3865521+02:00
support-priority,healthcare,PASS,,2,148edad6-de7a-49e6-8fff-d89faada7421,"",6,2026-09-22T15:30:07.2974928+02:00
landing,healthcare,PASS,,0,3925aac8-dfe8-4134-b138-fea42f1124f3,"",5,2026-09-22T15:30:19.3113872+02:00
support-dedicated,healthcare,PASS,,2,feac2394-e919-47a6-9b68-4e94a88c7525,"",5,2026-09-22T15:30:36.8601007+02:00
website-business,healthcare,PASS,,0,a4bb9d87-d531-4fdd-8359-21aa26ca9fa8,"",4,2026-09-22T15:30:48.8066439+02:00
landing,healthcare,PASS,,0,9c2f1df2-0056-4398-88a5-2adacc6a6b41,"",5,2026-09-22T15:31:06.4481302+02:00
website-ecommerce,healthcare,PASS,,0,70d9ae6b-c2e4-4eb1-9bd4-063ad5091bc0,"",5,2026-09-22T15:31:18.3272614+02:00
website-business,healthcare,PASS,,0,9d2ac5af-05bc-4996-9d6f-851fb30e8419,"",4,2026-09-22T15:31:35.9163379+02:00
white-label-setup,healthcare,PASS,,2,d9f21dbf-7c83-43e5-a554-ae57dcaab49c,"",5,2026-09-22T15:31:47.9095811+02:00
website-ecommerce,healthcare,PASS,,0,d1781cde-8138-44ee-8f79-3a18dc9a6f35,"",5,2026-09-22T15:32:05.6281059+02:00
sales-enablement,healthcare,PASS,,2,653e92d7-da49-426b-878f-ece603a5b969,"",5,2026-09-22T15:32:17.4255383+02:00
white-label-setup,healthcare,PASS,,2,1b85a4f2-dfee-4060-8708-3c70911cbad8,"",5,2026-09-22T15:32:35.5343784+02:00
vertical-package,healthcare,PASS,,2,33a2bb3b-16b8-42e5-a3fb-e7a328522e7a,"",5,2026-09-22T15:32:46.9627884+02:00
sales-enablement,healthcare,PASS,,2,e17a8dd5-1df5-4806-b9a2-587632b11313,"",5,2026-09-22T15:33:05.4983484+02:00
lead-gen-retainer,healthcare,PASS,,3,adf0bf44-4997-4864-9116-d7114322c41f,"",17,2026-09-22T15:33:28.7948401+02:00
vertical-package,healthcare,PASS,,2,83c35665-c539-4921-981a-8b71d18705e9,"",5,2026-09-22T15:33:35.2233806+02:00
ai-support-retainer,healthcare,PASS,,3,24dbd5b7-afe8-4526-91c5-7eb9ddd4e03e,"",5,2026-09-22T15:33:58.3419240+02:00
lead-gen-retainer,healthcare,PASS,,3,82ae5bab-0173-420b-86c5-33e2aef6ba68,"",25,2026-09-22T15:34:25.3118225+02:00
custom-software,healthcare,PASS,,2,6596263c-f7b6-4c39-bc27-a10803d7956e,"",5,2026-09-22T15:34:28.3307929+02:00
ai-support-retainer,healthcare,PASS,,3,c23ad411-c097-40ce-8ae8-553279d807a9,"",5,2026-09-22T15:34:54.9062662+02:00
bundle-portal-presence,healthcare,PASS,,2,7a3d1232-cb1a-4d6b-9e66-4f1039aa7cf1,"",4,2026-09-22T15:34:57.8043965+02:00
custom-software,healthcare,PASS,,2,d30369df-5685-4a66-afec-4e3c9c965353,"",5,2026-09-22T15:35:25.0127014+02:00
bundle-sales-launch,healthcare,PASS,,2,b625bedc-3678-44ec-a49d-14821ca73289,"",4,2026-09-22T15:35:27.3027713+02:00
bundle-portal-presence,healthcare,PASS,,2,28f897c7-25d7-4662-9262-ef6cdc1d410b,"",4,2026-09-22T15:35:54.4680303+02:00
bundle-ops-clarity,healthcare,PASS,,4,19340edf-67d0-4110-88a5-ffcd33a4c107,"",5,2026-09-22T15:35:56.8627432+02:00
bundle-sales-launch,healthcare,PASS,,2,cb0ba818-5358-48c5-a7bc-8c92c5462327,"",5,2026-09-22T15:36:24.1856374+02:00
setup-quick,legal,PASS,,2,9de7762f-9540-4167-af51-aca44d1b2c55,"",4,2026-09-22T15:36:26.3698511+02:00
bundle-ops-clarity,healthcare,PASS,,4,d87f0e7f-8e5d-417b-af0c-dbada1fd89c7,"",4,2026-09-22T15:36:53.6517684+02:00
setup-full,legal,PASS,,4,cb80ecb0-2b1a-4042-ab90-47a8b4b399f6,"",4,2026-09-22T15:36:55.8821834+02:00
setup-quick,legal,PASS,,2,16aeb802-9874-49c7-92b7-2d35696a4bd8,"",4,2026-09-22T15:37:23.1001363+02:00
setup-custom,legal,PASS,,3,63f08dcb-b63f-4948-8425-dc4d76569c39,"",5,2026-09-22T15:37:25.4070931+02:00
setup-full,legal,PASS,,4,6bf02524-1109-450a-b515-007058ad1380,"",4,2026-09-22T15:37:52.6027835+02:00
audit,legal,PASS,,2,3abd69e4-71dc-45b3-8120-d2511e46fc48,"",4,2026-09-22T15:37:54.9036209+02:00
setup-custom,legal,PASS,,3,ff94520e-39b2-4a9c-889f-b2fbf48a347b,"",5,2026-09-22T15:38:22.1993657+02:00
integration,legal,PASS,,3,9362fb7d-2e49-46ff-9592-e15d52a90b71,"",4,2026-09-22T15:38:24.3705288+02:00
audit,legal,PASS,,2,b7964b06-67aa-40dc-9eec-5bbf43dedf62,"",4,2026-09-22T15:38:51.7135342+02:00
workflow-design,legal,PASS,,2,679f2a56-cb55-41d4-88b8-b5441e7863e9,"",4,2026-09-22T15:38:53.8179248+02:00
integration,legal,PASS,,3,820aae3e-30ca-4a2a-83a4-4fb9b9fb32ea,"",4,2026-09-22T15:39:21.2218806+02:00
support-priority,legal,PASS,,2,b9c8b4cb-6de7-415f-92a0-10e8f6493aab,"",5,2026-09-22T15:39:23.3729967+02:00
workflow-design,legal,PASS,,2,455279b1-e0d2-4b64-9a85-1b0353261eeb,"",5,2026-09-22T15:39:50.9569556+02:00
